,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,type
UBA2,0.15620875,0.0,0.19961512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10581586,0.0,0.0,0.0,0.0,0.0,0.034788556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35785472,0.27953973,0.0,0.33428863,0.28909367,0.21534884,0.0,0.26874837,0.0,0.0,0.03711146,0.16443057,0.0,0.29923907,0.0,0.0,0.0,0.23755585,0.024181036,0.0,0.0,0.25932413,0.25664553,0.0,0.30842498,0.0,0.0,0.0,0.0,0
UBA3,0.025756685,0.0,0.07600789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02234013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4154656,0.28268045,0.0,0.2680867,0.2640985,0.25464132,0.0,0.22292458,0.0,0.0,0.039609693,0.21288098,0.0,0.30964404,0.0,0.0,0.0064066644,0.231405,0.017369233,0.08304895,0.0,0.31793576,0.30186713,0.0,0.2976953,0.0,0.0,0.0,0.0,0
UBA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026148732,0.0,0.0,0.42665863,0.23500103,0.0,0.30618548,0.27583075,0.2302542,0.0,0.24587563,0.0,0.0,0.1752044,0.16653793,0.0,0.32513162,0.0,0.0,0.0,0.21366538,0.14004952,0.14773811,0.0,0.2874649,0.2824279,0.0,0.25649402,0.0,0.0,0.0,0.0,0
UBA52,0.074778154,0.0,0.119476564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18816237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36235186,0.24683923,0.0,0.36085504,0.2758868,0.22646746,0.0,0.32200527,0.0,0.0,0.030668365,0.2019515,0.0,0.2401401,0.0,0.0,0.0,0.2708816,0.0,0.069259405,0.0,0.23470592,0.29782283,0.0,0.26428014,0.0,0.0,0.0,0.0,0
UBA6,0.0,0.0,0.08700058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34160995,0.24948879,0.0,0.3054701,0.26147097,0.23419495,0.0,0.31023365,0.0,0.0,0.15338132,0.16393891,0.0,0.27519187,0.0,0.0,0.0,0.23519917,0.0,0.08198774,0.0,0.35169813,0.28464198,0.0,0.32837766,0.0,0.0,0.0,0.0,0
UBA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3914566,0.30015135,0.0,0.33118364,0.3715017,0.089375384,0.0,0.26143464,0.0,0.0,0.0,0.21586193,0.0,0.3687012,0.0,0.0,0.0,0.22930938,0.016316695,0.011338853,0.0,0.20681648,0.33296895,0.0,0.20852502,0.0,0.0,0.0,0.0,0
UBAC1,0.26354492,0.0,0.2072944,0.0,0.0,0.0,0.17262295,0.0,0.0,0.0,0.0,0.049026854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107501246,0.0,0.0,0.0,0.16842833,0.0,0.15574296,0.0,0.050726414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3208907,0.25559652,0.0,0.31831604,0.30022806,0.29866362,0.0,0.24325135,0.0,0.0,0.0,0.115278445,0.0,0.29916945,0.0,0.0,0.0,0.09034665,0.0,0.12537052,0.0,0.16870143,0.2318846,0.0,0.26745185,0.0,0.0071198763,0.0,0.0,0
UBAC2,0.32754132,0.0,0.17312755,0.117923796,0.0,0.0,0.22043765,0.0,0.0,0.0,0.0,0.015030552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12246299,0.0,0.1290644,0.0,0.15183023,0.0,0.1551126,0.0,0.11226419,0.0,0.0,0.105987,0.0,0.0,0.0,0.0,0.32895046,0.30296502,0.0,0.27415574,0.28752586,0.24196519,0.0,0.18134616,0.0,0.0,0.0,0.11999519,0.0,0.27574632,0.0,0.0,0.0,0.13311076,0.0,0.046716567,0.0,0.14703323,0.20856506,0.0,0.26962736,0.0,0.0,0.0,0.0,0
UBAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018169297,0.0,0.0,0.0,0.0,0.0,0.026540076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07412421,0.023696514,0.03132495,0.46112487,0.23254932,0.0,0.33231077,0.34152988,0.33240235,0.0,0.11843538,0.0,0.0,0.0,0.2662481,0.009731048,0.25658458,0.0034691263,0.0,0.050811995,0.091027,0.0,0.31800815,0.067773774,0.20855498,0.14346586,0.0,0.23535861,0.0,0.0,0.0,0.027012466,0
UBAP2,0.2920911,0.0,0.26225427,0.033207927,0.0,0.0,0.2002554,0.0,0.0,0.0,0.0,0.11065994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14085072,0.0,0.0,0.0,0.23410647,0.0,0.04782436,0.0,0.15110631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33457303,0.29612887,0.0,0.26716658,0.28390554,0.25133067,0.0,0.17186275,0.0,0.0,0.0,0.12820664,0.0,0.27658364,0.0,0.0,0.0,0.12186984,0.0,0.045067027,0.0,0.15152657,0.21213888,0.0,0.2656922,0.0,0.0,0.0,0.0,0
UBAP2L,0.33643523,0.0,0.20371854,0.042548824,0.0,0.0,0.195505,0.0,0.0,0.0,0.0,0.0801424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095848635,0.0,0.04191527,0.0,0.17768435,0.0,0.083636895,0.0,0.20956394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33184743,0.30907503,0.0,0.26341897,0.28874126,0.26072448,0.0,0.17718278,0.0,0.0,0.0,0.113440834,0.0,0.28303614,0.0,0.0,0.0,0.12250769,0.0,0.06482664,0.0,0.14370821,0.2074665,0.0,0.26788312,0.0,0.0,0.0,0.0,0
UBASH3A,0.2944877,0.0,0.25417933,0.07539042,0.0,0.0,0.21753974,0.0,0.0,0.0,0.0,0.11554114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10045098,0.0,0.03468552,0.0,0.12804888,0.0,0.013583729,0.0,0.26836318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3268162,0.25673908,0.0,0.26253843,0.23342353,0.24358208,0.0,0.19971961,0.0,0.0,0.0,0.14258252,0.0,0.2864797,0.0,0.0,0.0,0.1681627,0.0,0.112544425,0.0,0.18957235,0.22071883,0.0,0.24302833,0.0,0.0,0.0,0.0,0
UBASH3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39853942,0.1904437,0.0,0.28082946,0.16178882,0.25524497,0.0,0.27963522,0.0,0.0,0.26841697,0.19994193,0.0,0.29889518,0.0,0.0,0.0,0.2462173,0.1173317,0.20555271,0.0,0.33032146,0.25464,0.0539059,0.24828778,0.0,0.0,0.0,0.0,0
UBB,0.0,0.0,0.08073427,0.0,0.0,0.0,0.066371635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07819836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42912158,0.2611534,0.0,0.38272747,0.31706226,0.215881,0.0,0.25461727,0.0,0.0,0.083839685,0.14316867,0.0,0.26121217,0.0,0.0,0.0,0.22587764,0.13788188,0.0,0.0,0.25444672,0.20343839,0.0,0.316625,0.0,0.0,0.0,0.0,0
UBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35442743,0.23782986,0.0,0.33793232,0.26659513,0.13229142,0.0,0.2867891,0.0,0.0,0.057255846,0.3067628,0.0,0.2315,0.0,0.0,0.0,0.3221022,0.1683512,0.0,0.0,0.28594092,0.27052608,0.06630969,0.30028957,0.0,0.014649176,0.0,0.0,0
UBD,0.0,0.0,0.008916666,0.045470018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025446815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3933812,0.2496822,0.0,0.33323258,0.2513822,0.20187363,0.0,0.2951155,0.0,0.0,0.08121027,0.22297494,0.0,0.26390806,0.0,0.0,0.0,0.29104903,0.08038508,0.014024835,0.0,0.31323957,0.29495826,0.0,0.27608976,0.0,0.0,0.0,0.0,0
UBE2A,0.0,0.0,0.14564738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013220033,0.0,0.0,0.0,0.0,0.0,0.022738514,0.0,0.23560897,0.0,0.0,0.0,0.038705137,0.0,0.04080262,0.0,0.0,0.0,0.0,0.0,0.37640435,0.2886862,0.0,0.3305077,0.34347108,0.13928822,0.0,0.29407492,0.0,0.0,0.0067777834,0.16970566,0.0,0.24441011,0.0,0.0,0.0,0.24897017,0.056618545,0.0,0.0,0.23993395,0.24579884,0.0,0.29925287,0.0,0.0,0.0,0.0,0
UBE2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43994212,0.23807718,0.0,0.34315854,0.26462996,0.20162064,0.0,0.2531445,0.0,0.0,0.103673644,0.25515965,0.0,0.26046824,0.019304764,0.0,0.033312608,0.27220818,0.028182296,0.05631047,0.0,0.30804235,0.24843359,0.0,0.2782045,0.0,0.0,0.0,0.0,0
UBE2C,0.26074824,0.0,0.30731404,0.0,0.0,0.0,0.070093416,0.0,0.0,0.0,0.0,0.14996919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067241048,0.0,0.0,0.0,0.16855845,0.0,0.020824697,0.0,0.19983338,0.0,0.0,0.046965435,0.0,0.0,0.0,0.0,0.32163495,0.28435898,0.0,0.30375844,0.31087303,0.19179668,0.0,0.19067658,0.0,0.0,0.0,0.14097707,0.0,0.30207676,0.0,0.0,0.0,0.17667925,0.026309982,0.05292762,0.0,0.17483996,0.21479954,0.0,0.26500735,0.0,0.0,0.0,0.0,0
UBE2D1,0.0,0.0,0.217,0.0,0.011612567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05286594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002048906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3620879,0.27733424,0.0,0.32499552,0.27766633,0.13742201,0.0,0.2876958,0.0,0.0,0.095987335,0.16514164,0.0,0.2865308,0.0,0.0,0.0,0.30441806,0.08155362,0.031214984,0.0,0.27396274,0.29176202,0.0,0.28021276,0.0,0.0,0.0,0.0,0
UBE2D2,0.0,0.0,0.1170861,0.05539984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34407148,0.22681148,0.0,0.3072062,0.23803766,0.2334639,0.0,0.31102222,0.0,0.0,0.1888617,0.13791093,0.0,0.303715,0.0,0.0,0.0,0.28022203,0.07520535,0.11680976,0.0,0.31445196,0.28979877,0.0,0.24570264,0.0,0.0,0.0,0.0,0
UBE2D3,0.0,0.0,0.14833611,0.108699284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031260252,0.0,0.0,0.0,0.0288403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33472976,0.29224738,0.0,0.33012545,0.2794137,0.18181436,0.0,0.26164806,0.0,0.0,0.10748129,0.20416802,0.0,0.30073196,0.0,0.0,0.0,0.27673826,0.088822536,0.0426705,0.0,0.27721313,0.26653227,0.0,0.3170032,0.0,0.0,0.0,0.0,0
UBE2D4,0.0,0.0,0.192122,0.1933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03441433,0.0,0.18988165,0.0,0.0,0.025830971,0.0,0.0,0.0,0.0,0.3280007,0.25121573,0.0,0.3004441,0.24100065,0.1504535,0.0,0.29307234,0.0,0.0,0.13163897,0.1715529,0.0,0.24653555,0.0,0.0,0.0,0.29908314,0.084568545,0.02756877,0.0,0.3084368,0.2689645,0.0,0.29637402,0.0,0.0,0.0,0.0,0
UBE2E1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069457865,0.0,0.0,0.0,0.0,0.0,0.034451112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35661018,0.31014097,0.0,0.32611412,0.273438,0.1960124,0.0,0.278028,0.0,0.0,0.0722599,0.129573,0.0,0.31414595,0.0,0.0,0.0,0.27754956,0.06568774,0.0061417273,0.0,0.28309706,0.30824134,0.0,0.3183176,0.0,0.0,0.0,0.0,0
UBE2E2,0.07900532,0.0,0.20598161,0.09049154,0.0,0.0,0.09195574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10153707,0.0,0.0,0.0,0.0667191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37871727,0.31461915,0.0,0.31945753,0.31866223,0.18573684,0.0,0.2572212,0.0,0.0,0.0,0.11357232,0.0,0.29657516,0.0,0.0,0.0,0.19867261,0.018984139,0.006087946,0.0,0.26489812,0.2565684,0.0,0.31069311,0.0,0.0,0.0,0.0,0
UBE2E3,0.050674018,0.0,0.111089155,0.0,0.0,0.0,0.02885554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058232594,0.0,0.0,0.08558738,0.3912669,0.0,0.010904404,0.0,0.0,0.0,0.0,0.0,0.337484,0.29168323,0.0,0.28515306,0.267611,0.11446716,0.0,0.24953102,0.0,0.0,0.102375016,0.096437186,0.0,0.2758094,0.0,0.0,0.0,0.23452322,0.096623175,0.05684826,0.0,0.2844064,0.26147076,0.0,0.2835283,0.0,0.0,0.0,0.0,0
UBE2F,0.0,0.0,0.21112989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02333824,0.0,0.04487062,0.0,0.18547364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4104816,0.25539717,0.0,0.29105437,0.26889133,0.27055374,0.0,0.25089294,0.0,0.0,0.0,0.23099506,0.0,0.29806942,0.0,0.015510779,0.0,0.21255079,0.029713616,0.11939196,0.0,0.22557652,0.28027856,0.0,0.24368073,0.0,0.0,0.0,0.0,0
UBE2G1,0.0,0.0,0.10539575,0.018961525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038653575,0.0,0.1218325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35896036,0.31034437,0.0,0.3121796,0.32230127,0.196853,0.0,0.26783535,0.0,0.0,0.088518456,0.1719706,0.0,0.30151615,0.0,0.0,0.0,0.29158783,0.10610986,0.079469375,0.0,0.21161154,0.2636559,0.0,0.29999036,0.0,0.0,0.0,0.0,0
UBE2G2,0.0,0.0,0.17953818,0.0,0.0,0.0,0.06267705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049715616,0.0,0.0,0.0,0.12264506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31384918,0.20397542,0.0,0.34762162,0.23753269,0.24378309,0.0,0.2903836,0.0,0.0,0.1409611,0.17973997,0.0,0.32679847,0.0,0.0,0.0,0.26054865,0.12638727,0.06648964,0.0,0.3155451,0.23945923,0.0,0.28467178,0.0,0.0,0.0,0.0,0
UBE2H,0.119014114,0.0,0.31041417,0.0,0.0,0.0,0.19371423,0.0,0.0,0.0,0.0,0.14836913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16892536,0.0,0.09025562,0.0,0.21796651,0.0,0.08540222,0.0,0.19127722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33641675,0.30790842,0.0,0.26554722,0.29004446,0.25899178,0.0,0.16788085,0.0,0.0,0.0,0.11253112,0.0,0.28179365,0.0,0.0,0.0,0.109957844,0.0,0.06362852,0.0,0.14068812,0.206192,0.0,0.27104264,0.0,0.0,0.0,0.0,0
UBE2I,0.0,0.0,0.064222485,0.016448438,0.0,0.0,0.0,0.008377967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945367,0.0,0.0,0.0,0.0077448287,0.0,0.0,0.0,0.24980323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34730512,0.26743975,0.0,0.33696747,0.29827207,0.17938137,0.0,0.26239306,0.0,0.0,0.11560029,0.21240588,0.0,0.24413651,0.0,0.0,0.0,0.23719303,0.094104886,0.08039288,0.0,0.31287718,0.2384043,0.0,0.29910207,0.0,0.0,0.0,0.0,0
UBE2J1,0.0,0.0,0.21598786,0.0,0.0,0.0,0.00016508311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34442666,0.26060143,0.0,0.3301626,0.26386094,0.21638998,0.0,0.29745445,0.0,0.0,0.13990489,0.124606974,0.0,0.32340708,0.0,0.0,0.0,0.21348818,0.07454807,0.071966276,0.0,0.29767978,0.27442846,0.0,0.30486414,0.0,0.0,0.0,0.0,0
UBE2J2,0.076097086,0.0,0.26159295,0.0,0.0,0.0,0.21027726,0.0,0.0,0.0,0.0,0.008261648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10266752,0.0,0.07053553,0.0,0.16072753,0.0,0.17358884,0.0,0.2005502,0.0,0.085804746,0.0,0.0,0.0,0.0,0.0,0.35305783,0.32427832,0.0,0.27116835,0.30359095,0.27207765,0.0,0.1750052,0.0,0.0,0.0,0.10884865,0.0,0.29778823,0.0,0.0,0.0,0.109978214,0.0,0.07502058,0.0,0.14445397,0.2142253,0.0,0.2779584,0.0,0.0,0.0,0.0,0
UBE2K,0.0,0.0,0.006495234,0.0,0.040367212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019686243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04352282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36961225,0.32566264,0.0,0.32910874,0.34394917,0.22296712,0.0,0.22755918,0.0,0.0,0.13117442,0.1765154,0.0,0.32219896,0.0,0.0,0.0,0.19654283,0.07106397,0.19744986,0.0,0.24301983,0.19244565,0.0,0.30713177,0.0,0.0,0.0,0.0,0
UBE2L3,0.0,0.0,0.15888828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3795565,0.27599248,0.0,0.3357027,0.22534072,0.19538607,0.0,0.28426033,0.0,0.0,0.13343485,0.11386886,0.0,0.34291932,0.0,0.0,0.0,0.28502426,0.08504936,0.025147876,0.0,0.28971368,0.2721232,0.0,0.2767866,0.0,0.0,0.0,0.0,0
UBE2L6,0.0,0.0,0.0,0.0,0.0,0.0,0.11551324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03358248,0.0,0.0,0.0,0.0,0.0,0.0,0.025286185,0.0,0.0,0.40376234,0.26311794,0.0,0.3091467,0.2755125,0.3090303,0.0,0.2357425,0.034346238,0.0,0.07422737,0.05942905,0.0,0.36851493,0.022671133,0.0,0.054041017,0.17182067,0.044049956,0.22534515,0.041655168,0.29939845,0.25476214,0.0,0.20518512,0.0,0.0,0.0,0.0,0
UBE2M,0.0,0.0,0.049728017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003008586,0.0,0.0,0.0,0.0128412675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34043956,0.29019895,0.0,0.29932174,0.29745173,0.19780171,0.0,0.29258135,0.0,0.0,0.21780178,0.10032575,0.0,0.33363113,0.0,0.0,0.0,0.21721628,0.15804367,0.15696947,0.0,0.23685421,0.29624417,0.0,0.29148751,0.0,0.0,0.0,0.0,0
UBE2N,0.0,0.0,0.07299276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11594992,0.0,0.0,0.0,0.14580226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36662707,0.25386354,0.0,0.3210084,0.23559149,0.17735848,0.0,0.29760823,0.0,0.0,0.07939394,0.21002148,0.0,0.2672893,0.0,0.0,0.0,0.31757826,0.113139026,0.0,0.0,0.29463574,0.26869157,0.0,0.29666987,0.0,0.0,0.0,0.0,0
UBE2NL,0.35073587,0.0,0.3033438,0.0,0.0,0.0,0.07712409,0.0,0.0,0.0,0.0,0.14565712,0.0,0.0,0.0,0.03415219,0.0,0.0,0.0,0.21131498,0.0,0.09213092,0.0,0.08573437,0.0,0.09997827,0.0,0.04515562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33558598,0.30322376,0.0,0.25767824,0.28479537,0.26205236,0.0,0.16185632,0.0,0.0,0.0,0.11334438,0.0,0.28038406,0.0,0.0,0.0,0.10382171,0.0,0.0619791,0.0,0.13906613,0.20615736,0.0,0.26315108,0.0,0.0,0.0,0.0,0
UBE2O,0.0,0.0,0.2682989,0.0,0.0,0.0,0.11120712,0.0,0.0,0.0,0.0,0.026231285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060181644,0.0,0.0,0.0,0.00837368,0.0,0.114145294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30781746,0.33908948,0.0,0.3112576,0.2862748,0.25545177,0.0,0.22699934,0.0,0.0,0.0,0.09370466,0.0,0.35926804,0.0,0.0,0.0,0.18630153,0.0,0.10544166,0.0,0.19905698,0.29029515,0.0,0.29208222,0.0,0.0,0.0,0.0,0
UBE2Q1,0.3006279,0.0,0.22651285,0.0,0.0,0.0,0.18987156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13607155,0.0,0.059329204,0.0,0.3120447,0.0,0.14474039,0.0,0.26261556,0.0,0.0,0.08574471,0.0,0.0,0.0,0.0,0.31616333,0.28115314,0.0,0.24754946,0.26763648,0.24455047,0.0,0.15277043,0.0,0.0,0.0,0.10738807,0.0,0.26269445,0.0,0.0,0.0,0.09757667,0.0,0.058439527,0.0,0.1351458,0.19339067,0.0,0.24776193,0.0,0.0,0.0,0.0,0
UBE2R2,0.31025684,0.0,0.3087743,0.0,0.0,0.0,0.07573724,0.0,0.0,0.0,0.0,0.15486425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12157475,0.0,0.0,0.11202057,0.25465396,0.0,0.09540468,0.0,0.22007695,0.0,0.0,0.112948194,0.0,0.0,0.0,0.0,0.31665897,0.2864142,0.0,0.24800994,0.27199003,0.24510647,0.0,0.1566689,0.0,0.0,0.0,0.1050444,0.0,0.26588875,0.0,0.0,0.0,0.1019948,0.0,0.058847442,0.0,0.13366878,0.19641829,0.0,0.24849318,0.0,0.0,0.0,0.0,0
UBE2S,0.0,0.0,0.17739336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013704445,0.0,0.0,0.0,0.09209863,0.0,0.0,0.0,0.05518043,0.0,0.15880375,0.0,0.0,0.0,0.0,0.0,0.3272459,0.24318753,0.0,0.3751329,0.2655182,0.14391276,0.0,0.24809495,0.0,0.0,0.20287071,0.17953143,0.0,0.3062608,0.0,0.0,0.0,0.24967515,0.2204143,0.039537344,0.0,0.23849845,0.19490908,0.082008965,0.30133963,0.0,0.0,0.0,0.0,0
UBE2T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057773683,0.0,0.1526475,0.0,0.0,0.0,0.20966917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3935969,0.34637156,0.0,0.30237767,0.2323352,0.30691049,0.0,0.21817416,0.01534047,0.0,0.0,0.04640125,0.0,0.3127227,0.02899974,0.0,0.0,0.22857317,0.0,0.03134089,0.0,0.1841756,0.23551649,0.0,0.35165408,0.0,0.0,0.0,0.0,0
UBE2U,0.48993912,0.0,0.06497375,0.0,0.0,0.0,0.11518435,0.0,0.0,0.0,0.0,0.25248715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08458681,0.0,0.0,0.056109495,0.07165349,0.0,0.2079106,0.0,0.22387196,0.12890927,0.0,0.0,0.0,0.0,0.17278695,0.25281814,0.0,0.23669901,0.1785179,0.2295094,0.0,0.12979223,0.0,0.0,0.04899768,0.0,0.0,0.3154586,0.0,0.0,0.0,0.16208418,0.057246987,0.19248648,0.0,0.15200818,0.23902476,0.0,0.23103824,0.0,0.0,0.0,0.0,0
